split,clip,frame,n_pred,n_gt,gospa,gospa_normalized,missed,false,direction
test,SNGS-200,000225.jpg,11,17,294.63558470162934,17.331504982448784,11,5,L
valid,SNGS-021,000355.jpg,12,17,280.25042500343744,16.48531911784926,9,4,L
valid,SNGS-026,000188.jpg,11,16,332.5867015754189,20.78666884846368,10,5,L
valid,SNGS-027,000001.jpg,12,19,387.5857579735844,20.399250419662337,15,8,L
valid,SNGS-031,000342.jpg,10,16,314.48867274162797,19.655542046351748,12,6,L
valid,SNGS-036,000424.jpg,13,23,351.0600755778232,15.263481546861879,13,3,L
valid,SNGS-043,000001.jpg,13,18,269.4015991556303,14.966755508646129,8,3,L
valid,SNGS-044,000001.jpg,14,17,342.4625295750838,20.14485468088728,10,7,L
valid,SNGS-045,000273.jpg,11,16,317.32433760902927,19.83277110056433,11,6,L
valid,SNGS-046,000046.jpg,12,16,281.041216280625,17.565076017539063,9,5,L
valid,SNGS-047,000384.jpg,11,17,344.8138428392421,20.283167225837772,13,7,L
valid,SNGS-050,000001.jpg,14,20,423.77267853039984,21.18863392651999,15,9,L
valid,SNGS-057,000001.jpg,12,20,449.16511221953823,22.458255610976913,16,8,L
